2017.12.26,10:00,1.18718,1.18753,1.18684,1.1869,2084
2017.12.26,11:00,1.18689,1.18715,1.18575,1.18607,2500
2017.12.26,12:00,1.18606,1.18607,1.18553,1.18597,2431
2017.12.26,13:00,1.18595,1.18602,1.18498,1.18512,2593
2017.12.26,14:00,1.18511,1.18533,1.18464,1.18464,3555
2017.12.26,15:00,1.18465,1.18555,1.18465,1.18549,3261
2017.12.26,16:00,1.1855,1.18773,1.18549,1.18768,6257
2017.12.26,17:00,1.18769,1.18786,1.18636,1.18652,4849
2017.12.26,18:00,1.18651,1.18705,1.18628,1.18663,3587
2017.12.26,19:00,1.18664,1.18714,1.18612,1.18702,2923
2017.12.26,20:00,1.18702,1.18717,1.18661,1.187,2868
2017.12.26,21:00,1.18699,1.18699,1.18616,1.18633,2768
2017.12.26,22:00,1.18634,1.18655,1.18614,1.18625,3079
2017.12.26,23:00,1.18625,1.18637,1.18574,1.18578,2362
2017.12.27,0:00,1.18576,1.18626,1.1855,1.18594,2006
2017.12.27,1:00,1.18596,1.18603,1.18551,1.18569,2558
2017.12.27,2:00,1.1857,1.18645,1.18547,1.18626,3605
2017.12.27,3:00,1.18625,1.18636,1.18573,1.186,2722
2017.12.27,4:00,1.18602,1.18637,1.1859,1.18635,2794
2017.12.27,5:00,1.18636,1.18671,1.18617,1.18633,2558
2017.12.27,6:00,1.18633,1.18768,1.18619,1.18744,2896
2017.12.27,7:00,1.18743,1.18802,1.18733,1.18778,2611
2017.12.27,8:00,1.18779,1.18844,1.18774,1.18784,2920
2017.12.27,9:00,1.18785,1.18824,1.18643,1.18675,4637
2017.12.27,10:00,1.18674,1.18771,1.18654,1.187,6720
2017.12.27,11:00,1.18701,1.18908,1.18687,1.18877,7230
2017.12.27,12:00,1.18877,1.18926,1.18843,1.18925,5860
2017.12.27,13:00,1.18924,1.18949,1.18802,1.18923,6555
2017.12.27,14:00,1.18922,1.18995,1.189,1.18925,6352
2017.12.27,15:00,1.18927,1.19042,1.18924,1.19009,6268
2017.12.27,16:00,1.1901,1.19064,1.18964,1.19064,6482
2017.12.27,17:00,1.19063,1.191,1.18929,1.18944,6959
2017.12.27,18:00,1.18944,1.19013,1.18852,1.19012,7137
2017.12.27,19:00,1.19009,1.19029,1.18962,1.18987,4250
2017.12.27,20:00,1.18992,1.19032,1.18945,1.18979,4511
2017.12.27,21:00,1.18978,1.19002,1.18947,1.18972,5409
2017.12.27,22:00,1.18971,1.18982,1.18923,1.18942,4068
2017.12.27,23:00,1.18941,1.18952,1.18842,1.18867,2692
2017.12.28,0:00,1.18865,1.19018,1.18864,1.18986,4165
2017.12.28,1:00,1.18989,1.19014,1.18966,1.19001,3592
2017.12.28,2:00,1.19002,1.19037,1.18969,1.1903,3351
2017.12.28,3:00,1.19031,1.19056,1.1901,1.19053,2904
2017.12.28,4:00,1.19053,1.19104,1.19021,1.1909,3405
2017.12.28,5:00,1.1909,1.19108,1.19077,1.19096,2613
2017.12.28,6:00,1.19096,1.19185,1.19095,1.19172,3403
2017.12.28,7:00,1.19173,1.19327,1.19162,1.19314,4327
2017.12.28,8:00,1.19314,1.19346,1.19256,1.19319,3201
2017.12.28,9:00,1.19319,1.19407,1.19283,1.19396,4753
2017.12.28,10:00,1.19396,1.19464,1.1933,1.1937,6403
2017.12.28,11:00,1.19371,1.19377,1.19288,1.19317,5360
2017.12.28,12:00,1.19316,1.19329,1.19231,1.1931,5187
2017.12.28,13:00,1.1931,1.19368,1.19285,1.19365,3797
2017.12.28,14:00,1.19366,1.19423,1.19315,1.19402,6423
2017.12.28,15:00,1.19403,1.19472,1.19324,1.1947,6576
2017.12.28,16:00,1.19467,1.19496,1.19424,1.19472,7250
2017.12.28,17:00,1.19473,1.19503,1.19363,1.19364,5728
2017.12.28,18:00,1.19367,1.1954,1.19367,1.19512,6398
2017.12.28,19:00,1.1951,1.19549,1.19484,1.19529,5436
2017.12.28,20:00,1.19527,1.19589,1.19517,1.19579,4584
2017.12.28,21:00,1.19577,1.19584,1.19494,1.19524,4528
2017.12.28,22:00,1.19524,1.19533,1.19402,1.19402,4010
2017.12.28,23:00,1.19402,1.19448,1.19389,1.1942,2410
2017.12.29,0:00,1.19413,1.19464,1.1936,1.19378,3048
2017.12.29,1:00,1.19383,1.19411,1.1938,1.19393,2465
2017.12.29,2:00,1.19391,1.19468,1.19389,1.1944,2674
2017.12.29,3:00,1.19439,1.1949,1.19367,1.19419,4047
2017.12.29,4:00,1.19418,1.1948,1.19373,1.19475,3302
2017.12.29,5:00,1.19476,1.19476,1.19416,1.19424,2723
2017.12.29,6:00,1.19424,1.19457,1.19412,1.19441,2387
2017.12.29,7:00,1.19441,1.19493,1.19436,1.19488,2482
2017.12.29,8:00,1.19489,1.19551,1.19484,1.19548,2881
